STATE:1087:f:5h6h|KcJh:50|-50:DeepStack|sun.kaishi.1 # 1480940038.38884
STATE:301:r300f:2h8c|JsQc:-100|100:DeepStack|sun.kaishi.2 # 1480940039.9485
STATE:1088:r300f:6hKc|9hTh:-100|100:sun.kaishi.1|DeepStack # 1480940081.42597
STATE:1089:f:6d4c|4dAc:50|-50:DeepStack|sun.kaishi.1 # 1480940090.60919
STATE:302:r200f:5dKs|9h5h:-100|100:sun.kaishi.2|DeepStack # 1480940100.7579
STATE:1090:cr300c/cc/cc/r900c:TsJc|AdTh/5c4dJd/Ks/7d:900|-900:sun.kaishi.1|DeepStack # 1480940103.06965
STATE:303:f:TcJd|5c8c:50|-50:DeepStack|sun.kaishi.2 # 1480940116.68435
STATE:304:cc/cr300f:8c5d|Td5s/Qc6d4s:-100|100:sun.kaishi.2|DeepStack # 1480940129.40239
STATE:305:f:Ks6c|Td9c:50|-50:DeepStack|sun.kaishi.2 # 1480940174.28116
STATE:306:cc/cc/cc/cr300f:Ac6h|Jh3s/JdKs9h/6s/Ts:-100|100:sun.kaishi.2|DeepStack # 1480940187.07895
STATE:1091:f:KsAc|7cJd:50|-50:DeepStack|sun.kaishi.1 # 1480940192.51437
STATE:307:cc/cr250c/cr750c/cr3750f:2h4s|8h7h/4d3s6c/5h/5s:-750|750:DeepStack|sun.kaishi.2 # 1480940257.84662
STATE:1092:r300f:6h8s|9s6c:-100|100:sun.kaishi.1|DeepStack # 1480940333.43556
STATE:308:cc/cc/cc/cr300c:As2c|Ts4d/8s6h8d/7s/Ad:300|-300:sun.kaishi.2|DeepStack # 1480940350.84076
STATE:1093:f:Jd7h|Th7s:50|-50:DeepStack|sun.kaishi.1 # 1480940365.78564
STATE:1094:r200f:4dQd|2d9d:-100|100:sun.kaishi.1|DeepStack # 1480940393.80635
STATE:1095:r300f:6hJd|8s8h:-100|100:DeepStack|sun.kaishi.1 # 1480940426.25523
STATE:1096:r300c/r750c/cc/cc:9cQc|Ac5s/Ah8dKc/Jh/3c:-750|750:sun.kaishi.1|DeepStack # 1480940452.93079
STATE:309:f:6dTs|5dJh:50|-50:DeepStack|sun.kaishi.2 # 1480940513.78259
STATE:1097:f:3c7h|8hQc:50|-50:DeepStack|sun.kaishi.1 # 1480940522.12647
STATE:310:r300f:Jh4c|7h9d:-100|100:sun.kaishi.2|DeepStack # 1480940530.45342
STATE:1098:f:Ac8d|2c6h:50|-50:sun.kaishi.1|DeepStack # 1480940545.82676
STATE:311:r300f:6cJh|AdTs:-100|100:DeepStack|sun.kaishi.2 # 1480940552.29215
STATE:1099:f:Jh5d|6d3h:50|-50:DeepStack|sun.kaishi.1 # 1480940563.55445
STATE:312:r200f:3h2d|4d4h:-100|100:sun.kaishi.2|DeepStack # 1480940574.54345
STATE:1100:r200f:Ac3h|JhTc:-100|100:sun.kaishi.1|DeepStack # 1480940581.82311
STATE:313:f:4c9h|9c8h:50|-50:DeepStack|sun.kaishi.2 # 1480940592.76324
STATE:1101:f:5h3c|Ad4s:50|-50:DeepStack|sun.kaishi.1 # 1480940603.74961
STATE:314:cc/cc/cc/cc:9sAd|3hJs/6sKd9c/7c/9d:100|-100:sun.kaishi.2|DeepStack # 1480940611.55943
STATE:1102:r300f:Ts7d|6c2c:-100|100:sun.kaishi.1|DeepStack # 1480940632.13202
STATE:1103:f:4sTs|Qh7d:50|-50:DeepStack|sun.kaishi.1 # 1480940651.52515
STATE:1104:f:3s2c|2s4d:50|-50:sun.kaishi.1|DeepStack # 1480940667.14984
STATE:315:f:JdQc|Kh8c:50|-50:DeepStack|sun.kaishi.2 # 1480940668.28095
STATE:316:cc/cc/cc/cc:4s9h|4d8c/TsKd5d/2s/6h:100|-100:sun.kaishi.2|DeepStack # 1480940682.34377
STATE:1105:f:9sKd|Tc5h:50|-50:DeepStack|sun.kaishi.1 # 1480940683.41414
STATE:1106:cc/cc/cr200f:Qd9c|Ah2d/3s6s6h/3h:-100|100:sun.kaishi.1|DeepStack # 1480940702.1502
STATE:317:r300f:9d6h|TsQh:-100|100:DeepStack|sun.kaishi.2 # 1480940736.46272
STATE:318:cc/cc/r250c/cc:Qc9d|3h5d/QdKh7c/5s/Kc:250|-250:sun.kaishi.2|DeepStack # 1480940754.11991
STATE:1107:r300c/cc/r900f:7s8d|2s2c/7d4c8s/7c:300|-300:DeepStack|sun.kaishi.1 # 1480940785.40881
STATE:319:f:KdJs|8cTh:50|-50:DeepStack|sun.kaishi.2 # 1480940822.25502
STATE:320:r200r600f:AsKh|Tc7s:200|-200:sun.kaishi.2|DeepStack # 1480940840.7528
STATE:1108:f:6dQd|6s2d:50|-50:sun.kaishi.1|DeepStack # 1480940847.06097
STATE:1109:r300r900c/r2700c/cc/cc:4h5h|Ah7h/2cAdQh/Jd/Td:-2700|2700:DeepStack|sun.kaishi.1 # 1480940859.0648
STATE:321:f:2hAh|4sQd:50|-50:DeepStack|sun.kaishi.2 # 1480940870.27955
STATE:322:r200f:9dQc|AdAs:-100|100:sun.kaishi.2|DeepStack # 1480940884.14687
STATE:323:f:Td8c|8s9h:50|-50:DeepStack|sun.kaishi.2 # 1480940915.20522
STATE:324:r300f:9d7h|6dKc:-100|100:sun.kaishi.2|DeepStack # 1480940929.74632
STATE:1110:cc/cr200f:7s2h|3hJc/8cTdAc:-100|100:sun.kaishi.1|DeepStack # 1480940932.30874
STATE:325:f:7cKh|3hKc:50|-50:DeepStack|sun.kaishi.2 # 1480940944.53127
STATE:326:f:Qs6c|3s7c:50|-50:sun.kaishi.2|DeepStack # 1480940959.30602
STATE:327:f:2h2s|8d9h:50|-50:DeepStack|sun.kaishi.2 # 1480940971.43251
STATE:1111:f:4dAc|Ad8c:50|-50:DeepStack|sun.kaishi.1 # 1480940974.2301
STATE:1112:r200f:Th9c|Kc3s:-100|100:sun.kaishi.1|DeepStack # 1480940990.1423
STATE:1113:r300f:2hJd|Jc9c:-100|100:DeepStack|sun.kaishi.1 # 1480941018.02558
STATE:1114:cc/cc/cc/cr500f:3sQs|6s3c/7h8h8c/8s/5h:-100|100:sun.kaishi.1|DeepStack # 1480941039.12848
STATE:328:r200r600c/cr1800f:3h3d|2s3s/6sTh8c:-600|600:sun.kaishi.2|DeepStack # 1480941050.70379
STATE:1115:f:8sTd|5dAs:50|-50:DeepStack|sun.kaishi.1 # 1480941153.20462
STATE:1116:cc/cc/cc/cr300f:9hQh|JhJs/KhKc3s/Jc/4c:-100|100:sun.kaishi.1|DeepStack # 1480941192.54338
STATE:1117:f:8d7d|Js9d:50|-50:DeepStack|sun.kaishi.1 # 1480941260.19556
STATE:1118:cc/r300f:KhJs|2sJc/4cTsQs:100|-100:sun.kaishi.1|DeepStack # 1480941282.35683
STATE:1119:f:5hQd|5sTs:50|-50:DeepStack|sun.kaishi.1 # 1480941335.32968
STATE:1120:f:8hQh|2h8c:50|-50:sun.kaishi.1|DeepStack # 1480941353.03983
STATE:1121:f:3cQc|5dKs:50|-50:DeepStack|sun.kaishi.1 # 1480941367.79519
STATE:329:f:As4c|Jh3c:50|-50:DeepStack|sun.kaishi.2 # 1480941368.97322
STATE:330:cr300f:JsJc|4h8d:100|-100:sun.kaishi.2|DeepStack # 1480941388.61812
STATE:1122:cc/cr200f:4dQd|Jc2h/Th3hAc:-100|100:sun.kaishi.1|DeepStack # 1480941389.29202
STATE:331:r300f:3c2c|TsKs:-100|100:DeepStack|sun.kaishi.2 # 1480941419.70906
STATE:1123:f:6c3d|Qc8c:50|-50:DeepStack|sun.kaishi.1 # 1480941444.89083
STATE:332:r300f:6h9s|Td6c:-100|100:sun.kaishi.2|DeepStack # 1480941445.58438
STATE:1124:r300c/cc/cc/cc:TsKs|Jc5s/QsKdQh/5h/9h:300|-300:sun.kaishi.1|DeepStack # 1480941475.42958
STATE:333:r300r900c/r1800c/r3600f:8cKc|KsTs/Jd4s8h/2d:1800|-1800:DeepStack|sun.kaishi.2 # 1480941485.15646
STATE:334:r300f:3d5s|7cQh:-100|100:sun.kaishi.2|DeepStack # 1480941543.3465
STATE:1125:f:8c7c|7s2h:50|-50:DeepStack|sun.kaishi.1 # 1480941576.55231
STATE:335:f:7hKs|3hJc:50|-50:DeepStack|sun.kaishi.2 # 1480941590.32139
STATE:1126:r300f:7c3c|7d5d:-100|100:sun.kaishi.1|DeepStack # 1480941598.08589
STATE:336:r300r900c/r2700f:AsAh|2cAc/KhTs8s:900|-900:sun.kaishi.2|DeepStack # 1480941602.13569
STATE:1127:f:TsAd|9h7s:50|-50:DeepStack|sun.kaishi.1 # 1480941624.61921
STATE:1128:r200f:Ad8s|5s3d:-100|100:sun.kaishi.1|DeepStack # 1480941648.06922
STATE:1129:f:9sAh|Jh5d:50|-50:DeepStack|sun.kaishi.1 # 1480941674.19567
STATE:337:r300f:3h8s|9dTd:-100|100:DeepStack|sun.kaishi.2 # 1480941684.34577
STATE:1130:r300f:Jh9s|TcTs:-100|100:sun.kaishi.1|DeepStack # 1480941703.86816
STATE:338:cc/cr200f:6s2h|Ts9c/Td3c9d:-100|100:sun.kaishi.2|DeepStack # 1480941713.89528
STATE:1131:f:8d3h|6hQh:50|-50:DeepStack|sun.kaishi.1 # 1480941731.93646
STATE:1132:r200f:Kh4d|4h6c:-100|100:sun.kaishi.1|DeepStack # 1480941750.65637
STATE:339:r300c/cc/r600f:7s8h|JcQh/3d7h2d/6h:300|-300:DeepStack|sun.kaishi.2 # 1480941758.69964
STATE:1133:f:5d8h|Ts3d:50|-50:DeepStack|sun.kaishi.1 # 1480941778.18582
STATE:1134:r200f:4h7s|9h9d:-100|100:sun.kaishi.1|DeepStack # 1480941798.31767
STATE:1135:f:Js4c|3cQd:50|-50:DeepStack|sun.kaishi.1 # 1480941818.58038
STATE:340:r200f:7d3c|6dJc:-100|100:sun.kaishi.2|DeepStack # 1480941821.25208
STATE:1136:cc/cr200c/cc/cc:Ah7d|Jd7h/QhAdKc/4d/Qc:200|-200:sun.kaishi.1|DeepStack # 1480941837.88888
STATE:341:f:3hKc|Qd7s:50|-50:DeepStack|sun.kaishi.2 # 1480941845.3398
STATE:342:f:Js6d|4c2s:50|-50:sun.kaishi.2|DeepStack # 1480941862.4251
STATE:343:r300c/cc/cc/cc:QdJh|8d8s/Ac4cJd/7s/2d:300|-300:DeepStack|sun.kaishi.2 # 1480941872.24043
STATE:344:r200f:4h2d|6cKc:-100|100:sun.kaishi.2|DeepStack # 1480941927.3607
STATE:1137:f:3c7d|9cAd:50|-50:DeepStack|sun.kaishi.1 # 1480941929.72052
STATE:345:f:Td3c|4hJc:50|-50:DeepStack|sun.kaishi.2 # 1480942079.37286
STATE:346:r200r600c/cr1200c/cr3600f:QdAh|Jd9d/7h4d8c/2d:-1200|1200:sun.kaishi.2|DeepStack # 1480942102.57161
STATE:1138:r200f:6c9d|TdTs:-100|100:sun.kaishi.1|DeepStack # 1480942180.0008
STATE:1139:f:Td8h|6sQc:50|-50:DeepStack|sun.kaishi.1 # 1480942213.67317
STATE:1140:r300c/cr900f:7d8d|QhQd/AsQc9d:-300|300:sun.kaishi.1|DeepStack # 1480942233.87998
STATE:347:f:3d8h|8cQh:50|-50:DeepStack|sun.kaishi.2 # 1480942417.89902
STATE:1141:f:2d4d|3cJc:50|-50:DeepStack|sun.kaishi.1 # 1480942418.59897
STATE:1142:r200f:Th5d|As3s:-100|100:sun.kaishi.1|DeepStack # 1480942449.92952
STATE:348:r200f:5d4s|5cTc:-100|100:sun.kaishi.2|DeepStack # 1480942465.74068
STATE:349:f:5hQc|9c2h:50|-50:DeepStack|sun.kaishi.2 # 1480942490.50346
STATE:1143:r300r900r2700c/cr8100f:9h9s|QdQs/KdQc7c:-2700|2700:DeepStack|sun.kaishi.1 # 1480942497.99192
STATE:350:cc/cc/cr200f:9sJc|3hTs/7d5d5c/Kc:-100|100:sun.kaishi.2|DeepStack # 1480942502.00317
STATE:1144:r300f:Jh2d|Qd9h:-100|100:sun.kaishi.1|DeepStack # 1480942565.26692
STATE:1145:f:8dAc|9c2s:50|-50:DeepStack|sun.kaishi.1 # 1480942603.19787
STATE:351:f:8dAh|ThQs:50|-50:DeepStack|sun.kaishi.2 # 1480942611.46518
STATE:1146:cc/cc/cc/cc:Kc6c|7dAc/KdTc5s/8c/Qh:100|-100:sun.kaishi.1|DeepStack # 1480942619.86693
STATE:352:r300f:4dJc|Ac3s:-100|100:sun.kaishi.2|DeepStack # 1480942628.51852
STATE:353:f:AsQd|Qs4h:50|-50:DeepStack|sun.kaishi.2 # 1480942663.15615
STATE:354:r200f:7h2d|4d4c:-100|100:sun.kaishi.2|DeepStack # 1480942681.22038
STATE:355:f:9hJs|Jc2d:50|-50:DeepStack|sun.kaishi.2 # 1480942699.87828
STATE:1147:f:9d2c|Th5d:50|-50:DeepStack|sun.kaishi.1 # 1480942725.23438
STATE:356:r300f:JdTc|4cJh:-100|100:sun.kaishi.2|DeepStack # 1480942744.37732
STATE:1148:cc/cr200f:5h3d|2dAd/Ah9s4s:-100|100:sun.kaishi.1|DeepStack # 1480942784.91707
STATE:357:r300r900c/cr2700c/cr8100c/cr20000f:AcKh|JsQh/JhQc8h/As/3c:-8100|8100:DeepStack|sun.kaishi.2 # 1480942792.90843
STATE:1149:f:9sAc|3dJc:50|-50:DeepStack|sun.kaishi.1 # 1480942848.85743
STATE:1150:r300r900c/r2700f:AcTc|2d5d/3cKsTh:900|-900:sun.kaishi.1|DeepStack # 1480942869.87312
STATE:1151:r300f:Th2s|8c8d:-100|100:DeepStack|sun.kaishi.1 # 1480942920.79985
STATE:1152:cc/cc/cr300f:Jc5d|3cQd/2h4hKc/Qs:-100|100:sun.kaishi.1|DeepStack # 1480942939.6158
STATE:1153:f:Jh2d|4d8d:50|-50:DeepStack|sun.kaishi.1 # 1480943011.85494
STATE:1154:r200f:Ts9c|Qd9s:-100|100:sun.kaishi.1|DeepStack # 1480943029.61297
STATE:1155:f:3s5d|9dQc:50|-50:DeepStack|sun.kaishi.1 # 1480943052.56179
STATE:1156:r300r900r2700r8100r20000c///:KdAh|Ad5d/7dJhQs/7h/Td:20000|-20000:sun.kaishi.1|DeepStack # 1480943075.90184
STATE:1157:f:Th2s|5h3s:50|-50:DeepStack|sun.kaishi.1 # 1480943128.31158
STATE:1158:cc/cr200f:9s5c|Qh2s/7d2d7h:-100|100:sun.kaishi.1|DeepStack # 1480943143.87791
STATE:358:r300f:4d7s|KsTs:-100|100:sun.kaishi.2|DeepStack # 1480943193.86572
STATE:1159:f:AcJh|4c2h:50|-50:DeepStack|sun.kaishi.1 # 1480943199.73274
STATE:1160:r300f:Ah2c|6c4c:-100|100:sun.kaishi.1|DeepStack # 1480943214.78371
STATE:359:r300r900c/r2700f:JdTc|3hAh/9c9h2c:900|-900:DeepStack|sun.kaishi.2 # 1480943227.07742
STATE:1161:f:Jh6s|7c8h:50|-50:DeepStack|sun.kaishi.1 # 1480943255.0517
STATE:1162:r300f:5h3h|AsAc:-100|100:sun.kaishi.1|DeepStack # 1480943359.41207
STATE:1163:f:Qc3s|Ts3d:50|-50:DeepStack|sun.kaishi.1 # 1480943380.1613
STATE:1164:cc/cc/cc/cr300f:8h9h|5c8s/KdJd6d/6s/Ah:-100|100:sun.kaishi.1|DeepStack # 1480943397.8135
STATE:1165:r300f:3h7d|Ac7c:-100|100:DeepStack|sun.kaishi.1 # 1480943488.95024
STATE:360:r300f:8c6d|QhTd:-100|100:sun.kaishi.2|DeepStack # 1480943489.40028
STATE:361:r300c/cr900c/cr2700f:5c6d|AsAd/3h6sTs/Td:-900|900:DeepStack|sun.kaishi.2 # 1480943511.55915
STATE:1166:r300f:Qc3s|7hTh:-100|100:sun.kaishi.1|DeepStack # 1480943514.55206
STATE:1167:f:4hQc|4d5s:50|-50:DeepStack|sun.kaishi.1 # 1480943538.23341
STATE:1168:r300f:3hJc|ThAs:-100|100:sun.kaishi.1|DeepStack # 1480943560.19621
STATE:362:cc/cr200f:4d8c|Kd9c/QdTcQh:-100|100:sun.kaishi.2|DeepStack # 1480943578.66391
STATE:1169:r300c/cr900f:7dAh|QsJd/2h8dQh:-300|300:DeepStack|sun.kaishi.1 # 1480943587.13517
STATE:363:f:Td4d|6c5d:50|-50:DeepStack|sun.kaishi.2 # 1480943626.29148
STATE:1170:cr300f:9c9s|Ts2d:100|-100:sun.kaishi.1|DeepStack # 1480943635.90183
STATE:364:cc/cc/cc/cc:2d9d|7h5d/JhQcAd/Ts/7d:-100|100:sun.kaishi.2|DeepStack # 1480943646.36816
STATE:1171:f:5d4s|Qd5h:50|-50:DeepStack|sun.kaishi.1 # 1480943660.52175
STATE:1172:r300f:6c4d|6s5s:-100|100:sun.kaishi.1|DeepStack # 1480943680.63369
STATE:365:f:8s2c|3cQs:50|-50:DeepStack|sun.kaishi.2 # 1480943711.76137
STATE:366:r300f:5s7d|9h9c:-100|100:sun.kaishi.2|DeepStack # 1480943731.42617
STATE:367:f:5sKc|8hJd:50|-50:DeepStack|sun.kaishi.2 # 1480943795.13136
STATE:368:r300f:Js8h|Ad9h:-100|100:sun.kaishi.2|DeepStack # 1480943822.11883
STATE:369:f:8s9c|3s9s:50|-50:DeepStack|sun.kaishi.2 # 1480943846.91155
STATE:370:cc/cc/cr200f:9d5c|6c3d/5hJs3c/5s:-100|100:sun.kaishi.2|DeepStack # 1480943872.37937
STATE:1173:f:Ac3h|5d6s:50|-50:DeepStack|sun.kaishi.1 # 1480943921.0236
STATE:1174:r300f:7cKh|5h4h:-100|100:sun.kaishi.1|DeepStack # 1480943936.8054
STATE:1175:f:Qc8h|Qd4s:50|-50:DeepStack|sun.kaishi.1 # 1480943959.17606
STATE:1176:r300f:ThJc|5s7s:-100|100:sun.kaishi.1|DeepStack # 1480943973.03488
STATE:371:f:8cTh|9s6c:50|-50:DeepStack|sun.kaishi.2 # 1480943986.3945
STATE:1177:f:3d8c|4d2c:50|-50:DeepStack|sun.kaishi.1 # 1480943996.95315
STATE:372:r300f:Th7h|8d7c:-100|100:sun.kaishi.2|DeepStack # 1480944004.4772
STATE:1178:r300f:Kc4h|Qd3c:-100|100:sun.kaishi.1|DeepStack # 1480944011.25606
STATE:373:f:ThKh|6sAd:50|-50:DeepStack|sun.kaishi.2 # 1480944027.69657
STATE:1179:f:Qs3s|8s2h:50|-50:DeepStack|sun.kaishi.1 # 1480944035.33442
STATE:374:cr300f:QcAs|Qs3h:100|-100:sun.kaishi.2|DeepStack # 1480944071.21897
STATE:1180:cc/cr300f:7c4s|5dJc/2s3dJd:-100|100:sun.kaishi.1|DeepStack # 1480944072.17611
STATE:375:f:5d4s|Ks2h:50|-50:DeepStack|sun.kaishi.2 # 1480944109.89177
STATE:1181:r300f:9c4d|As6s:-100|100:DeepStack|sun.kaishi.1 # 1480944118.53491
STATE:376:f:TdTs|2d7h:50|-50:sun.kaishi.2|DeepStack # 1480944125.15861
STATE:377:f:QsQd|4h3d:50|-50:DeepStack|sun.kaishi.2 # 1480944152.01273
STATE:1182:cc/cc/cc/cc:7dTh|2hQc/7c4d9h/5h/8c:100|-100:sun.kaishi.1|DeepStack # 1480944152.26067
STATE:378:cc/cr200c/cc/cc:Jc9d|Td3s/3d6sJd/4s/Kc:200|-200:sun.kaishi.2|DeepStack # 1480944179.19593
STATE:1183:r300r900c/r1800c/cc/r5400f:AdJd|QhKh/Ah4sTs/9d/3h:1800|-1800:DeepStack|sun.kaishi.1 # 1480944245.16887
STATE:379:r300c/cc/cc/r1500f:ThQs|9hAd/6sQc5h/6c/2s:300|-300:DeepStack|sun.kaishi.2 # 1480944251.93314
STATE:380:r300r900c/r2250r6750c/cc/cr20000f:KhAc|5h5d/TcQd5s/6d/8d:-6750|6750:sun.kaishi.2|DeepStack # 1480944319.25725
STATE:1184:cc/cc/cc/cc:Ts4c|Qc4h/Th2c7s/7d/Ks:100|-100:sun.kaishi.1|DeepStack # 1480944326.27794
STATE:1185:f:4c6h|9h2h:50|-50:DeepStack|sun.kaishi.1 # 1480944446.46147
STATE:1186:r300f:7c2s|5c6s:-100|100:sun.kaishi.1|DeepStack # 1480944472.76041
STATE:1187:f:6sAc|9d5s:50|-50:DeepStack|sun.kaishi.1 # 1480944495.89976
STATE:1188:r200f:Qh3c|6hAc:-100|100:sun.kaishi.1|DeepStack # 1480944512.22408
STATE:381:r300r900f:QsTs|6sKs:300|-300:DeepStack|sun.kaishi.2 # 1480944527.81179
STATE:1189:f:8h7d|Jd5h:50|-50:DeepStack|sun.kaishi.1 # 1480944529.83891
STATE:1190:r300f:7cAs|Qc4d:-100|100:sun.kaishi.1|DeepStack # 1480944549.06935
STATE:382:r300c/r900c/r2700c/cr8100c:Td9d|3d4d/Qd6d5d/Ts/2d:-8100|8100:sun.kaishi.2|DeepStack # 1480944559.04778
STATE:1191:f:5cKc|6s8c:50|-50:DeepStack|sun.kaishi.1 # 1480944569.03762
STATE:1192:cc/cc/cc/cr200f:4h5c|2cTs/8d5sJd/Tc/5h:-100|100:sun.kaishi.1|DeepStack # 1480944590.03943
STATE:383:r300f:4s6d|6h6c:-100|100:DeepStack|sun.kaishi.2 # 1480944643.59996
STATE:318:cc/cc/cr200f:6h3d|7s5h/JdTd4s/9h:-100|100:schaumann.lucas.2|DeepStack # 1480955787.78359
STATE:10:r300c/cr600c/cc/cc:QhTd|Jd7c/Qs6d8s/9h/7s:600|-600:schaumann.lucas.3|DeepStack # 1480955859.15957
STATE:319:r200f:3s8h|4h3c:-100|100:DeepStack|schaumann.lucas.2 # 1480955936.13509
STATE:11:r300c/cr750f:6c5s|Tc9c/Js9dJd:-300|300:DeepStack|schaumann.lucas.3 # 1480955939.11345
STATE:320:r200c/cr600c/cr1800c/cc:Ac5d|Kc6c/9c2d8s/5h/4s:1800|-1800:schaumann.lucas.2|DeepStack # 1480955961.46886
STATE:12:r300c/cr600r1200c/r3000f:Ts9h|6h8h/9dTh6c/Td:1200|-1200:schaumann.lucas.3|DeepStack # 1480955978.6188
STATE:321:r200c/cc/cc/cc:4sQs|9c8s/3hKhQh/3c/4c:200|-200:DeepStack|schaumann.lucas.2 # 1480956150.86033
STATE:13:f:9d8d|2d5h:50|-50:DeepStack|schaumann.lucas.3 # 1480956151.91136
STATE:14:r300c/cc/r600f:Kc9s|7sAh/JdKh6s/3d:300|-300:schaumann.lucas.3|DeepStack # 1480956164.64557
STATE:322:r300f:6hJs|9hTc:-100|100:schaumann.lucas.2|DeepStack # 1480956225.6812
STATE:15:f:Ks2h|Th3d:50|-50:DeepStack|schaumann.lucas.3 # 1480956262.20924
STATE:323:r200c/cr500c/cc/cc:5c4s|Th4h/3h7d4d/6h/6d:500|-500:DeepStack|schaumann.lucas.2 # 1480956272.77843
STATE:16:r200r600f:8dAd|Ks5d:200|-200:schaumann.lucas.3|DeepStack # 1480956275.22156
STATE:17:r200f:4s9c|6d6h:-100|100:DeepStack|schaumann.lucas.3 # 1480956300.09087
STATE:18:f:Ac3d|8s2h:50|-50:schaumann.lucas.3|DeepStack # 1480956322.996
STATE:19:r200r600f:TcJh|Qc3h:200|-200:DeepStack|schaumann.lucas.3 # 1480956341.86196
STATE:644:cr300c/r750f:5d5s|7c8s/6h6c3d:300|-300:lesnoy.dmitry.1|DeepStack # 1480956488.29212
STATE:645:r250f:6h3s|6s7h:-100|100:DeepStack|lesnoy.dmitry.1 # 1480956582.87795
STATE:646:cc/cr300f:Js8h|2cAs/3c6d5s:-100|100:lesnoy.dmitry.1|DeepStack # 1480956609.97922
STATE:647:cc/cr200c/cr500f:5s3d|2dKs/Ad5c8c/Kc:-200|200:DeepStack|lesnoy.dmitry.1 # 1480956672.02619
STATE:648:cc/r250f:Kd7d|3h6d/9hKsJs:100|-100:lesnoy.dmitry.1|DeepStack # 1480956807.90135
STATE:649:f:7hTc|2c5s:50|-50:DeepStack|lesnoy.dmitry.1 # 1480956857.20953
STATE:650:f:5d9d|2d3c:50|-50:lesnoy.dmitry.1|DeepStack # 1480956880.2382
STATE:651:r300f:4s3h|Tc8s:-100|100:DeepStack|lesnoy.dmitry.1 # 1480956897.3099
STATE:652:r300f:7s4h|Qs7h:-100|100:lesnoy.dmitry.1|DeepStack # 1480956927.04936
STATE:324:cc/cc/r300f:3c6c|4c3d/Ks7c4s/2s:100|-100:schaumann.lucas.2|DeepStack # 1480957361.78907
STATE:20:r300f:6h3s|TdJh:-100|100:schaumann.lucas.3|DeepStack # 1480957362.48976
STATE:21:f:3c8h|2sTh:50|-50:DeepStack|schaumann.lucas.3 # 1480957375.52193
STATE:22:r300c/cr900c/cc/cr2700f:Td8d|Ks3d/8hTs5s/Jc/9d:-900|900:schaumann.lucas.3|DeepStack # 1480957388.62601
STATE:325:r200r600c/cc/cr1200f:Ad9d|9sJh/4h6sTh/5h:-600|600:DeepStack|schaumann.lucas.2 # 1480957436.90603
STATE:23:r200r600c/r1200c/cc/cr2400c:QcAh|9sTd/Th7d7h/5s/4s:-2400|2400:DeepStack|schaumann.lucas.3 # 1480957542.62541
STATE:24:r300r900f:9s5s|4s7h:300|-300:schaumann.lucas.3|DeepStack # 1480957627.40099
STATE:326:cr300c/cr900f:8d8c|QhJd/TsQcJs:-300|300:schaumann.lucas.2|DeepStack # 1480957685.54157
STATE:25:f:7dKc|4s6h:50|-50:DeepStack|schaumann.lucas.3 # 1480957700.2737
STATE:26:cc/cr200c/cc/r500c:3cTc|JhAs/5s4sAd/4c/6d:-500|500:schaumann.lucas.3|DeepStack # 1480957715.20454
STATE:327:f:JsAs|5d9h:50|-50:DeepStack|schaumann.lucas.2 # 1480957762.22133
STATE:27:cc/cc/r200c/cc:6h5s|Ac2d/6c8c3s/Jh/9c:200|-200:DeepStack|schaumann.lucas.3 # 1480957792.73985
STATE:328:cc/cc/r300c/r900f:4sKh|Qd9c/9hKc6c/4d/Js:300|-300:schaumann.lucas.2|DeepStack # 1480957806.93746
STATE:329:cr300f:4dQd|4c8d:100|-100:DeepStack|schaumann.lucas.2 # 1480957872.93022
STATE:28:cc/cr200f:6c2s|9d8c/5sAhQd:-100|100:schaumann.lucas.3|DeepStack # 1480957874.53029
STATE:653:f:Js4s|6hKs:50|-50:DeepStack|lesnoy.dmitry.1 # 1480958484.79064
STATE:654:r300f:9h4d|4h3s:-100|100:lesnoy.dmitry.1|DeepStack # 1480960310.91784
STATE:655:r200c/cr400c/cc/r800f:QsJd|4d6c/AhQcKs/6s/Jc:400|-400:DeepStack|lesnoy.dmitry.1 # 1480960338.87616
STATE:656:r300r500c/cc/cr1500r4500f:JhJc|3d5d/7sQhKc/4h:1500|-1500:lesnoy.dmitry.1|DeepStack # 1480960436.42315
STATE:657:r200c/cc/cr300c/r600c:Ac4s|6c4c/Ts8c5s/6s/7s:600|-600:DeepStack|lesnoy.dmitry.1 # 1480960533.50899
STATE:658:r300r500c/r1000c/cc/r2000f:QcKc|Ac7s/2hTd8s/8c/Ks:1000|-1000:lesnoy.dmitry.1|DeepStack # 1480960620.14808
STATE:659:r200c/cr400r800c/r1600r2400c/cc:Ts8h|JdKs/Jc9c7s/8d/3s:2400|-2400:DeepStack|lesnoy.dmitry.1 # 1480960730.03128
STATE:660:r200r300c/r400c/r500c/cc:7d6d|JdQs/Ah6cAs/3c/5d:500|-500:lesnoy.dmitry.1|DeepStack # 1480960851.99189
STATE:661:r200r600f:7h5h|Ks5d:200|-200:DeepStack|lesnoy.dmitry.1 # 1480960948.19956
STATE:662:r200c/cr600c/cr1800c/cr3600c:Ks4d|AdQc/KhAh3s/7s/2c:-3600|3600:lesnoy.dmitry.1|DeepStack # 1480961181.31575
STATE:663:f:9c3d|2d7s:50|-50:DeepStack|lesnoy.dmitry.1 # 1480961299.48684
